product_id,product_name,category,subcategory,unit_price,weight_kg,is_active
PROD_0319,Transition Real-Time Networks,Brinquedos,Bonecas,52.08,5.13,True
PROD_0320,Integrate Virtual Info-Mediaries,Moda,Roupas Masculinas,28.06,5.01,True
PROD_0321,Mesh Visionary Niches,Saúde e Beleza,Maquiagem,251.95,4.0,True
PROD_0322,Reinvent User-Centric Functionalities,Alimentos,Bebidas,11.26,5.47,False
PROD_0323,Transition Holistic Infrastructures,Moda,Infantil,868.86,6.16,True
PROD_0324,Syndicate Cross-Media E-Markets,Informática,Componentes,206.0,3.44,True
PROD_0325,Facilitate World-Class Web Services,Moda,Roupas Masculinas,25.42,19.24,True
PROD_0326,Transform Granular Supply-Chains,Informática,Redes,308.49,29.71,False
PROD_0327,Deploy Rich Technologies,Eletrônicos,Áudio,184.27,26.39,True
PROD_0328,Repurpose Wireless Schemas,Brinquedos,Veículos,85.93,1.46,True
PROD_0329,Integrate Ubiquitous Infrastructures,Eletrônicos,Smartphones,37.87,12.75,True
PROD_0330,Harness Dot-Com Vortals,Automotivo,Óleos,173.68,25.79,True
PROD_0331,Embrace Wireless Mindshare,Saúde e Beleza,Vitaminas,104.32,4.13,True
PROD_0332,Transition Clicks-And-Mortar Web Services,Alimentos,Saudáveis,39.37,25.44,True
PROD_0333,Cultivate Plug-And-Play E-Markets,Informática,Software,17.96,17.82,True
PROD_0334,Streamline Dynamic Deliverables,Alimentos,Bebidas,32.44,27.95,False
PROD_0335,Disintermediate Rich Functionalities,Informática,Componentes,49.21,26.29,True
PROD_0336,Grow Scalable E-Tailers,Casa e Decoração,Iluminação,363.21,20.34,True
PROD_0337,Empower End-To-End Technologies,Moda,Calçados,252.88,19.77,True
PROD_0338,Grow Holistic Initiatives,Automotivo,Som,52.45,6.47,True
PROD_0339,Utilize Web-Enabled Communities,Brinquedos,Veículos,54.96,3.59,True
PROD_0340,Monetize Value-Added Schemas,Informática,Periféricos,295.78,12.52,True
PROD_0341,Deploy E-Business E-Services,Alimentos,Bebidas,124.07,5.68,True
PROD_0342,E-Enable One-To-One Bandwidth,Automotivo,Acessórios,122.01,3.16,True
PROD_0343,Embrace B2C Models,Esportes,Fitness,38.7,9.14,True
PROD_0344,Re-Contextualize Distributed Mindshare,Esportes,Futebol,77.63,25.83,False
PROD_0345,Unleash Real-Time E-Markets,Eletrônicos,Smartphones,90.48,0.61,True
PROD_0346,E-Enable Compelling Info-Mediaries,Brinquedos,Educativos,80.69,8.85,True
PROD_0347,Incentivize Ubiquitous Schemas,Casa e Decoração,Iluminação,217.21,12.78,True
PROD_0348,Orchestrate Integrated Solutions,Alimentos,Orgânicos,225.52,15.37,True
PROD_0349,Redefine Global Partnerships,Moda,Roupas Masculinas,29.88,5.53,False
PROD_0350,Empower Next-Generation Supply-Chains,Moda,Infantil,49.39,28.93,True
PROD_0351,Re-Contextualize Real-Time Synergies,Alimentos,Orgânicos,39.45,17.41,True
PROD_0352,Envisioneer Seamless Applications,Saúde e Beleza,Cuidados Pessoais,476.39,15.71,True
PROD_0353,Benchmark Holistic Eyeballs,Casa e Decoração,Quadros,1345.05,0.36,True
PROD_0354,Grow Compelling Convergence,Automotivo,Peças,51.61,14.62,True
PROD_0355,Facilitate Enterprise Bandwidth,Informática,Notebooks,73.66,25.15,False
PROD_0356,Re-Contextualize World-Class Solutions,Saúde e Beleza,Vitaminas,247.34,6.67,True
PROD_0357,Scale Web-Enabled Networks,Informática,Software,38.53,10.6,True
PROD_0358,Synergize Bleeding-Edge E-Markets,Informática,Redes,254.14,0.72,True
PROD_0359,Integrate Turn-Key Info-Mediaries,Saúde e Beleza,Maquiagem,87.79,29.31,False
PROD_0360,Unleash Enterprise Architectures,Eletrônicos,Câmeras,11.11,2.09,True
PROD_0361,Repurpose B2C Models,Esportes,Fitness,18.91,26.96,True
PROD_0362,Integrate End-To-End Mindshare,Informática,Redes,60.01,9.46,True
PROD_0363,Benchmark Open-Source Platforms,Saúde e Beleza,Cuidados Pessoais,390.54,17.67,True
PROD_0364,Cultivate Visionary Platforms,Saúde e Beleza,Maquiagem,30.84,20.41,True
PROD_0365,Mesh Ubiquitous Synergies,Livros,Autoajuda,47.42,4.31,True
PROD_0366,Drive B2B E-Markets,Eletrônicos,Smartphones,115.97,13.37,True
PROD_0367,Cultivate B2C Partnerships,Brinquedos,Jogos,12.15,9.83,True
PROD_0368,Syndicate Back-End Supply-Chains,Livros,Ficção,128.8,1.79,True
PROD_0369,Re-Intermediate Impactful Experiences,Livros,Acadêmicos,14.12,25.01,True
PROD_0370,Evolve Open-Source Methodologies,Alimentos,Importados,177.79,1.45,False
PROD_0371,Iterate Enterprise Vortals,Esportes,Ciclismo,34.11,19.63,True
PROD_0372,Whiteboard Holistic Users,Saúde e Beleza,Cuidados Pessoais,29.07,9.49,True
PROD_0373,Integrate Innovative Action-Items,Esportes,Natação,124.88,5.84,True
PROD_0374,Whiteboard Front-End E-Services,Casa e Decoração,Iluminação,233.41,20.05,False
PROD_0375,Extend E-Business E-Commerce,Alimentos,Doces,141.39,17.28,True
PROD_0376,Transform Mission-Critical Systems,Brinquedos,Bonecas,115.49,9.53,True
PROD_0377,Leverage Seamless Web-Readiness,Esportes,Corrida,117.47,15.44,True
PROD_0378,Integrate World-Class Markets,Moda,Calçados,142.42,7.46,True
PROD_0379,Envisioneer Synergistic Relationships,Informática,Notebooks,154.11,25.92,True
PROD_0380,Brand B2B Action-Items,Casa e Decoração,Iluminação,56.08,9.48,False
PROD_0381,Mesh Transparent Networks,Eletrônicos,Câmeras,197.43,7.43,False
PROD_0382,Innovate Viral Communities,Brinquedos,Veículos,34.54,22.58,True
PROD_0383,Reinvent Strategic E-Business,Casa e Decoração,Utilidades,333.51,0.63,True
PROD_0384,Cultivate Enterprise E-Business,Informática,Componentes,230.2,8.11,True
PROD_0385,Innovate Web-Enabled Models,Alimentos,Importados,1232.85,11.32,False
PROD_0386,Redefine B2B E-Services,Informática,Componentes,166.77,26.48,True
PROD_0387,Target Dot-Com Bandwidth,Livros,Autoajuda,267.98,28.52,True
PROD_0388,Morph Value-Added Bandwidth,Informática,Software,13.84,21.52,False
PROD_0389,Productize Front-End Methodologies,Livros,Ficção,278.67,14.83,True
PROD_0390,Incubate Granular Partnerships,Alimentos,Orgânicos,369.35,19.25,True
PROD_0391,Grow Cross-Media Applications,Automotivo,Peças,547.67,12.48,True
PROD_0392,Monetize Cutting-Edge Portals,Livros,Autoajuda,104.02,9.03,True
PROD_0393,Target Seamless Solutions,Eletrônicos,Áudio,59.72,28.53,True
PROD_0394,Synergize Compelling Platforms,Informática,Periféricos,24.35,3.55,True
PROD_0395,Incentivize Enterprise Networks,Informática,Redes,27.18,10.46,False
PROD_0396,Seize Distributed Technologies,Eletrônicos,Câmeras,87.29,26.98,True
PROD_0397,Utilize Impactful Niches,Moda,Acessórios,11.0,21.72,True
PROD_0398,Implement Scalable Metrics,Saúde e Beleza,Maquiagem,35.81,0.97,True
PROD_0399,Extend Rich Technologies,Automotivo,Acessórios,100.23,0.79,True
PROD_0400,Revolutionize Bleeding-Edge Metrics,Brinquedos,Eletrônicos,97.58,15.54,True
PROD_0401,Exploit Synergistic E-Services,Livros,Acadêmicos,28.13,14.58,True
PROD_0402,Whiteboard Dynamic E-Business,Eletrônicos,Smartphones,20.48,13.35,True
PROD_0403,Morph Global Functionalities,Alimentos,Orgânicos,24.5,9.14,True
PROD_0404,Transform Revolutionary Content,Livros,Técnicos,69.06,29.6,True
PROD_0405,Generate Visionary Paradigms,Saúde e Beleza,Maquiagem,1159.51,8.23,True
PROD_0406,Benchmark Bricks-And-Clicks Channels,Alimentos,Saudáveis,321.31,14.75,True
PROD_0407,Evolve Distributed Vortals,Casa e Decoração,Quadros,116.4,12.21,False
PROD_0408,Extend Next-Generation Roi,Informática,Componentes,174.98,5.19,True
PROD_0409,Aggregate End-To-End Users,Casa e Decoração,Utilidades,304.61,6.16,True
PROD_0410,Matrix Bricks-And-Clicks Deliverables,Livros,Técnicos,202.5,27.56,True
PROD_0411,Deliver Real-Time Communities,Saúde e Beleza,Cabelos,62.19,25.76,True
PROD_0412,Morph Compelling Technologies,Automotivo,Peças,32.63,6.05,True
PROD_0413,Extend Cross-Platform Initiatives,Livros,Técnicos,77.45,26.28,True
PROD_0414,Target Intuitive Eyeballs,Eletrônicos,Smartphones,300.39,6.35,True
PROD_0415,Engineer Magnetic Methodologies,Esportes,Futebol,65.07,18.83,True
PROD_0416,Drive Impactful Schemas,Livros,Acadêmicos,23.91,2.53,True
PROD_0417,Disintermediate E-Business Interfaces,Informática,Redes,11.38,26.42,True
PROD_0418,Implement Back-End Users,Informática,Componentes,77.85,1.64,True
PROD_0419,Embrace Ubiquitous Relationships,Livros,Ficção,26.29,16.69,True
PROD_0420,Innovate Back-End Applications,Alimentos,Saudáveis,53.31,23.41,True
PROD_0421,Synergize Out-Of-The-Box Platforms,Esportes,Natação,516.71,3.59,True
PROD_0422,Innovate Bleeding-Edge Info-Mediaries,Eletrônicos,Acessórios,84.38,12.19,True
PROD_0423,Utilize World-Class E-Business,Livros,Ficção,36.58,1.35,True
PROD_0424,Enhance Innovative Functionalities,Alimentos,Importados,130.39,20.51,True
PROD_0425,Transition Plug-And-Play Content,Informática,Software,902.48,9.29,True
PROD_0426,Visualize Transparent Initiatives,Informática,Periféricos,77.88,16.83,True
PROD_0427,Enable Revolutionary Paradigms,Saúde e Beleza,Vitaminas,10.0,27.99,False
PROD_0428,Monetize Rich Initiatives,Livros,Acadêmicos,196.39,9.25,True
PROD_0429,Transform Web-Enabled Users,Esportes,Natação,136.42,1.55,True
PROD_0430,Enable Integrated Bandwidth,Moda,Roupas Femininas,100.3,20.3,True
PROD_0431,Disintermediate Next-Generation Applications,Esportes,Corrida,69.2,23.63,True
PROD_0432,Extend B2C E-Markets,Informática,Componentes,34.17,28.74,False
PROD_0433,Visualize Mission-Critical Models,Informática,Periféricos,554.45,4.82,False
PROD_0434,Re-Intermediate Transparent Niches,Casa e Decoração,Quadros,10.0,11.82,True
PROD_0435,Integrate Out-Of-The-Box E-Tailers,Informática,Software,62.13,25.34,False
PROD_0436,Grow Visionary Action-Items,Eletrônicos,TVs,60.41,24.23,False
PROD_0437,Iterate Bricks-And-Clicks Platforms,Brinquedos,Educativos,250.67,18.78,True
PROD_0438,Innovate Out-Of-The-Box Users,Livros,Autoajuda,396.55,8.15,False
PROD_0439,Productize Synergistic Markets,Esportes,Corrida,68.57,8.59,True
PROD_0440,Strategize Efficient Solutions,Brinquedos,Jogos,113.47,3.81,True
PROD_0441,Embrace Ubiquitous Infrastructures,Alimentos,Importados,125.66,27.66,True
PROD_0442,Repurpose Killer Experiences,Moda,Acessórios,318.62,5.27,True
PROD_0443,Whiteboard Vertical Markets,Eletrônicos,Áudio,310.84,17.23,True
PROD_0444,Generate Open-Source Action-Items,Esportes,Futebol,47.18,17.57,True
PROD_0445,Enable Best-Of-Breed Partnerships,Brinquedos,Veículos,152.24,11.15,True
PROD_0446,E-Enable Best-Of-Breed Applications,Moda,Roupas Masculinas,142.58,10.64,True
PROD_0447,Architect Bleeding-Edge Supply-Chains,Casa e Decoração,Iluminação,78.33,20.09,True
PROD_0448,Revolutionize B2B Metrics,Eletrônicos,Acessórios,140.97,11.71,True
PROD_0449,Implement Efficient Eyeballs,Eletrônicos,TVs,92.22,7.73,True
PROD_0450,Enable Dot-Com Roi,Casa e Decoração,Quadros,108.8,12.03,True
PROD_0451,Embrace Proactive Channels,Livros,Técnicos,17.69,24.25,True
PROD_0452,Implement Synergistic Action-Items,Casa e Decoração,Móveis,29.92,29.0,True
PROD_0453,Benchmark World-Class Web-Readiness,Eletrônicos,Smartphones,240.16,19.11,True
PROD_0454,Reinvent Back-End Markets,Eletrônicos,Acessórios,21.06,23.48,True
PROD_0455,Enable Next-Generation Deliverables,Brinquedos,Bonecas,158.24,16.03,True
PROD_0456,Embrace Innovative Info-Mediaries,Informática,Redes,81.64,18.78,False
PROD_0457,Grow Bricks-And-Clicks Mindshare,Moda,Acessórios,310.07,29.64,True
PROD_0458,Benchmark Sticky Systems,Casa e Decoração,Tapetes,196.09,13.21,True
PROD_0459,Deliver Magnetic E-Business,Moda,Roupas Masculinas,52.25,2.08,True
PROD_0460,Integrate Seamless Bandwidth,Casa e Decoração,Móveis,68.86,28.71,True
PROD_0461,Visualize Proactive Markets,Alimentos,Orgânicos,10.0,23.81,True
PROD_0462,Syndicate Wireless E-Commerce,Eletrônicos,Acessórios,76.98,12.01,True
PROD_0463,Innovate Sticky Models,Informática,Software,19.61,29.47,True
PROD_0464,Unleash Visionary Partnerships,Brinquedos,Eletrônicos,69.24,10.43,True
PROD_0465,Productize Strategic Vortals,Informática,Periféricos,41.87,11.23,True
PROD_0466,Expedite B2B Partnerships,Informática,Software,31.44,18.33,False
PROD_0467,Enable Efficient E-Business,Informática,Componentes,374.38,8.3,True
PROD_0468,Whiteboard World-Class Architectures,Moda,Roupas Femininas,19.46,20.99,False
PROD_0469,Expedite Distributed Bandwidth,Casa e Decoração,Tapetes,28.34,4.67,True
PROD_0470,Deliver User-Centric Platforms,Automotivo,Acessórios,38.94,3.33,True
PROD_0471,Generate One-To-One Experiences,Alimentos,Saudáveis,50.53,16.09,True
PROD_0472,Visualize Killer E-Commerce,Esportes,Corrida,31.43,16.71,True
PROD_0473,Grow Bleeding-Edge E-Markets,Informática,Componentes,58.5,3.29,True
PROD_0474,Facilitate Ubiquitous Interfaces,Livros,Infantil,129.36,28.93,True
PROD_0475,Deploy Mission-Critical Vortals,Moda,Roupas Femininas,201.11,17.24,True
PROD_0476,Brand Turn-Key Web Services,Brinquedos,Veículos,189.72,4.62,True
PROD_0477,Morph Out-Of-The-Box Eyeballs,Esportes,Ciclismo,10.0,9.41,True
PROD_0478,Innovate Collaborative Partnerships,Automotivo,Óleos,142.06,24.03,True
PROD_0479,Evolve Strategic Infrastructures,Livros,Autoajuda,152.98,15.74,True
PROD_0480,Brand Mission-Critical Relationships,Automotivo,Som,40.65,5.73,True
PROD_0481,Exploit End-To-End Schemas,Esportes,Ciclismo,665.95,3.18,True
PROD_0482,Streamline Open-Source Web Services,Informática,Componentes,332.02,12.98,True
PROD_0483,Embrace Transparent Convergence,Livros,Infantil,72.27,10.19,True
PROD_0484,Cultivate Cutting-Edge Markets,Automotivo,Acessórios,44.03,19.71,True
PROD_0485,Envisioneer Extensible Convergence,Brinquedos,Veículos,653.1,27.76,True
PROD_0486,Transform Killer Eyeballs,Casa e Decoração,Quadros,87.99,7.51,True
PROD_0487,Repurpose Compelling E-Services,Eletrônicos,Áudio,99.69,25.67,True
PROD_0488,Iterate Sticky Convergence,Casa e Decoração,Utilidades,98.19,27.62,True
PROD_0489,Iterate Out-Of-The-Box Initiatives,Esportes,Corrida,1427.56,27.07,True
PROD_0490,Engineer Efficient Networks,Moda,Infantil,69.42,28.57,True
PROD_0491,Enhance Cutting-Edge Schemas,Eletrônicos,Acessórios,87.5,25.28,True
PROD_0492,Revolutionize Proactive Metrics,Alimentos,Importados,33.21,17.85,False
PROD_0493,Re-Contextualize Real-Time Web-Readiness,Brinquedos,Educativos,56.41,12.35,True
PROD_0494,Reinvent Real-Time Content,Alimentos,Doces,26.11,14.8,True
PROD_0495,Redefine Cross-Platform Convergence,Livros,Acadêmicos,34.03,26.19,True
PROD_0496,Implement Viral Eyeballs,Eletrônicos,Acessórios,10.26,9.11,True
PROD_0497,Maximize Wireless Partnerships,Alimentos,Bebidas,259.26,4.86,True
PROD_0498,Orchestrate Proactive Infrastructures,Alimentos,Orgânicos,108.65,4.31,True
PROD_0499,Extend Killer Architectures,Automotivo,Peças,119.93,24.83,True
PROD_0500,Deploy Ubiquitous Supply-Chains,Casa e Decoração,Móveis,84.53,22.87,True
PROD_0501,Leverage Out-Of-The-Box Content,Automotivo,Som,98.11,14.98,True
PROD_0502,Drive World-Class Networks,Eletrônicos,Câmeras,628.27,8.32,True
PROD_0503,Expedite Strategic Markets,Eletrônicos,Smartphones,35.78,20.36,True
PROD_0504,Orchestrate Granular E-Business,Esportes,Futebol,125.72,1.25,True
PROD_0505,Streamline Strategic Niches,Automotivo,Óleos,124.91,17.09,True
PROD_0506,Grow Cutting-Edge Models,Saúde e Beleza,Perfumes,354.39,12.01,True
PROD_0507,Expedite Visionary E-Markets,Casa e Decoração,Móveis,152.38,29.34,True
PROD_0508,Empower Killer Mindshare,Eletrônicos,TVs,161.86,15.28,True
PROD_0509,Embrace Cross-Media E-Commerce,Esportes,Natação,19.89,16.61,True
PROD_0510,Embrace Front-End Methodologies,Automotivo,Peças,34.1,21.4,True
PROD_0511,Innovate Holistic Deliverables,Casa e Decoração,Móveis,22.19,14.59,True
PROD_0512,Repurpose Extensible Paradigms,Automotivo,Ferramentas,10.0,6.81,False
PROD_0513,Enhance Impactful Metrics,Alimentos,Orgânicos,144.99,16.16,True
PROD_0514,Streamline Clicks-And-Mortar E-Tailers,Esportes,Fitness,65.76,28.33,True
PROD_0515,Monetize Killer Channels,Casa e Decoração,Quadros,145.31,12.36,True
PROD_0516,Engineer Dot-Com Technologies,Informática,Notebooks,93.93,20.42,True
PROD_0517,Harness 24/7 Synergies,Livros,Infantil,120.12,29.34,False
PROD_0518,Synthesize User-Centric Roi,Livros,Acadêmicos,448.42,24.91,True
PROD_0519,Enable Enterprise Users,Casa e Decoração,Tapetes,90.81,19.81,True
PROD_0520,Unleash Bleeding-Edge Mindshare,Automotivo,Peças,200.9,22.11,True
PROD_0521,Engage Synergistic Partnerships,Esportes,Futebol,62.63,28.1,False
PROD_0522,Strategize Revolutionary E-Commerce,Livros,Acadêmicos,242.2,28.8,True
PROD_0523,Utilize Ubiquitous Partnerships,Esportes,Corrida,20.34,29.07,True
PROD_0524,Cultivate Turn-Key Networks,Livros,Autoajuda,10.0,18.81,True
PROD_0525,Brand Wireless Functionalities,Alimentos,Orgânicos,1127.76,11.6,True
PROD_0526,Deploy Distributed Initiatives,Automotivo,Óleos,815.31,4.08,True
PROD_0527,Strategize Vertical Vortals,Alimentos,Doces,10.0,11.63,True
PROD_0528,Leverage Ubiquitous Relationships,Livros,Ficção,86.2,28.29,True
PROD_0529,Evolve User-Centric Platforms,Informática,Redes,107.76,26.7,True
PROD_0530,Incentivize User-Centric Applications,Informática,Componentes,214.34,15.76,False
PROD_0531,Strategize Strategic Interfaces,Alimentos,Importados,725.64,16.16,True
PROD_0532,Cultivate Extensible Supply-Chains,Informática,Notebooks,25.19,9.34,True
PROD_0533,Enhance Open-Source Communities,Livros,Autoajuda,26.86,13.69,True
PROD_0534,Optimize One-To-One Deliverables,Casa e Decoração,Quadros,89.89,21.46,True
PROD_0535,Deliver Dynamic Convergence,Alimentos,Bebidas,28.32,12.13,True
PROD_0536,Seize B2B Action-Items,Moda,Acessórios,10.0,5.72,True
PROD_0537,Transform B2B Portals,Automotivo,Peças,68.53,16.27,True
PROD_0538,Aggregate Virtual Metrics,Informática,Periféricos,251.91,6.84,True
PROD_0539,Orchestrate Intuitive Roi,Informática,Componentes,87.83,29.23,True
PROD_0540,Revolutionize Rich Bandwidth,Eletrônicos,TVs,190.35,11.77,True
PROD_0541,Engineer Customized Methodologies,Saúde e Beleza,Cabelos,160.33,27.3,True
PROD_0542,Re-Contextualize World-Class Functionalities,Alimentos,Saudáveis,26.25,6.84,True
PROD_0543,Harness B2C Systems,Brinquedos,Eletrônicos,97.67,5.76,True
PROD_0544,Optimize Collaborative Systems,Informática,Notebooks,14.44,18.55,True
PROD_0545,Whiteboard Seamless Niches,Automotivo,Ferramentas,48.7,23.4,True
PROD_0546,Benchmark Leading-Edge Convergence,Moda,Roupas Femininas,95.64,17.05,True
PROD_0547,Deliver Intuitive Content,Informática,Periféricos,89.89,6.97,True
PROD_0548,Target Customized Paradigms,Moda,Roupas Femininas,19.12,1.23,True
PROD_0549,Streamline Out-Of-The-Box Technologies,Livros,Técnicos,24.37,18.59,True
PROD_0550,Optimize E-Business E-Business,Livros,Acadêmicos,127.63,4.02,True
PROD_0551,Expedite Integrated Bandwidth,Saúde e Beleza,Maquiagem,242.95,10.36,True
PROD_0552,Benchmark Revolutionary Systems,Casa e Decoração,Quadros,70.22,20.31,False
PROD_0553,Redefine Dynamic Vortals,Brinquedos,Eletrônicos,66.13,3.03,True
PROD_0554,Expedite Collaborative Mindshare,Eletrônicos,TVs,275.21,3.9,True
PROD_0555,Orchestrate Leading-Edge Systems,Saúde e Beleza,Perfumes,35.64,1.94,True
PROD_0556,Transform Cross-Platform Infrastructures,Esportes,Corrida,715.11,29.88,True
PROD_0557,Deliver Virtual Paradigms,Eletrônicos,Áudio,17.92,11.67,True
PROD_0558,Incentivize Visionary Systems,Alimentos,Importados,316.78,27.18,True
PROD_0559,Mesh Granular Relationships,Automotivo,Som,171.92,8.88,False
PROD_0560,Disintermediate Front-End Architectures,Esportes,Futebol,1623.18,22.62,True
PROD_0561,Deploy Cross-Platform Methodologies,Esportes,Ciclismo,23.44,6.65,True
PROD_0562,Expedite Scalable Functionalities,Saúde e Beleza,Vitaminas,10.0,15.0,True
